"","CRUISE6","STATION","STRATUM","TOW","AVGDEPTH","BEGLAT","BEGLON","ENDLAT","ENDLON","SPECIES","ACTION_NAME","VALUE","ORGANISM_ID"
"2593",202404,"0259","01010","007",31,4017.7471,7345.9701,4018.231,7344.8246,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",61160
"2594",202404,"0259","01010","007",31,4017.7471,7345.9701,4018.231,7344.8246,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",61161
"2595",202404,"0259","01010","007",31,4017.7471,7345.9701,4018.231,7344.8246,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",61162
"2596",202404,"0331","01060","003",65,4038.754,7047.7221,4038.8448,7046.4507,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85640
"2597",202404,"0331","01060","003",65,4038.754,7047.7221,4038.8448,7046.4507,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85656
"2598",202404,"0333","01060","006",72,4035.0933,7101.0631,4035.2042,7059.7651,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",86476
"2599",202404,"0631","01160","007",96,4124.7123,6622.8232,4125.5664,6623.4216,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",175944
"2600",202404,"0615","01200","006",48,4203.4317,6716.5157,4204.3738,6717.082,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",170866
"2601",202404,"0615","01200","006",48,4203.4317,6716.5157,4204.3738,6717.082,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",170874
"2602",202404,"0615","01200","006",48,4203.4317,6716.5157,4204.3738,6717.082,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",170876
"2603",202404,"0631","01160","007",96,4124.7123,6622.8232,4125.5664,6623.4216,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",175967
"2604",202404,"0621","01190","009",59,4153.3596,6703.045,4152.5526,6703.8824,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",173136
"2605",202404,"0621","01190","009",59,4153.3596,6703.045,4152.5526,6703.8824,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",173140
"2606",202404,"0621","01190","009",59,4153.3596,6703.045,4152.5526,6703.8824,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",173148
"2607",202404,"0631","01160","007",96,4124.7123,6622.8232,4125.5664,6623.4216,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",175928
"2608",202404,"0475","01130","005",58,4057.4818,6748.7244,4057.2995,6750.0457,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126658
"2609",202404,"0475","01130","005",58,4057.4818,6748.7244,4057.2995,6750.0457,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126659
"2610",202404,"0475","01130","005",58,4057.4818,6748.7244,4057.2995,6750.0457,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126661
"2611",202404,"0500","01230","006",79,4108.0616,6849.5789,4107.1484,6850.0582,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",137604
"2612",202404,"0500","01230","006",79,4108.0616,6849.5789,4107.1484,6850.0582,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",137646
"2613",202404,"0500","01230","006",79,4108.0616,6849.5789,4107.1484,6850.0582,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",137648
"2614",202404,"0392","01070","001",126,4013.8004,7050.5962,4013.1887,7051.6111,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",106453
"2615",202404,"0481","01190","005",48,4101.2307,6823.8073,4101.9439,6824.6699,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128955
"2616",202404,"0444","01130","007",87,4053.5484,6708.4764,4054.0683,6709.6383,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",117144
"2617",202404,"0481","01190","005",48,4101.2307,6823.8073,4101.9439,6824.6699,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128965
"2618",202404,"0481","01190","005",48,4101.2307,6823.8073,4101.9439,6824.6699,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128968
"2619",202404,"0467","01160","012",67,4112.3484,6702.185,4113.0412,6703.177,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",124700
"2620",202404,"0473","01130","008",64,4055.8617,6743.5334,4055.9554,6744.8295,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126056
"2621",202404,"0473","01130","008",64,4055.8617,6743.5334,4055.9554,6744.8295,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126063
"2622",202404,"0477","01190","004",57,4057.7827,6752.7059,4057.907,6754.0548,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",127209
"2623",202404,"0477","01190","004",57,4057.7827,6752.7059,4057.907,6754.0548,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",127255
"2624",202404,"0477","01190","004",57,4057.7827,6752.7059,4057.907,6754.0548,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",127256
"2625",202404,"0494","01130","003",69,4052.1102,6852.0317,4052.6714,6853.065,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",134848
"2626",202404,"0494","01130","003",69,4052.1102,6852.0317,4052.6714,6853.065,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",134856
"2627",202404,"0444","01130","007",87,4053.5484,6708.4764,4054.0683,6709.6383,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",117171
"2628",202404,"0444","01130","007",87,4053.5484,6708.4764,4054.0683,6709.6383,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",117175
"2629",202404,"0454","01170","004",117,4057.5963,6633.3272,4056.9793,6634.2673,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",120808
"2630",202404,"0454","01170","004",117,4057.5963,6633.3272,4056.9793,6634.2673,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",120815
"2631",202404,"0467","01160","012",67,4112.3484,6702.185,4113.0412,6703.177,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",124701
"2632",202404,"0479","01190","002",50,4114.0694,6814.9714,4113.3698,6815.8429,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128079
"2633",202404,"0479","01190","002",50,4114.0694,6814.9714,4113.3698,6815.8429,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128081
"2634",202404,"0479","01190","002",50,4114.0694,6814.9714,4113.3698,6815.8429,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",128082
"2635",202404,"0425","01100","006",73,4031.0252,6853.2953,4031.5625,6852.1803,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",114877
"2636",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130219
"2637",202404,"0473","01130","008",64,4055.8617,6743.5334,4055.9554,6744.8295,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",126064
"2638",202404,"0494","01130","003",69,4052.1102,6852.0317,4052.6714,6853.065,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",134852
"2639",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130221
"2640",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130222
"2641",202404,"0425","01100","006",73,4031.0252,6853.2953,4031.5625,6852.1803,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",114903
"2642",202404,"0425","01100","006",73,4031.0252,6853.2953,4031.5625,6852.1803,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",114904
"2643",202404,"0425","01100","006",73,4031.0252,6853.2953,4031.5625,6852.1803,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",114905
"2644",202404,"0425","01100","006",73,4031.0252,6853.2953,4031.5625,6852.1803,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",114924
"2645",202404,"0471","01130","010",61,4107.5694,6718.7484,4106.5759,6718.6621,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",125587
"2646",202404,"0471","01130","010",61,4107.5694,6718.7484,4106.5759,6718.6621,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",125604
"2647",202404,"0471","01130","010",61,4107.5694,6718.7484,4106.5759,6718.6621,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",125613
"2648",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129986
"2649",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129990
"2650",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129992
"2651",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130897
"2652",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130899
"2653",202404,"0485","01190","003",60,4052.1996,6839.1438,4053.0862,6838.5603,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",130901
"2654",202404,"0487","01130","009",66,4040.6947,6843.2034,4040.9401,6841.9249,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",132072
"2655",202404,"0487","01130","009",66,4040.6947,6843.2034,4040.9401,6841.9249,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",132085
"2656",202404,"0487","01130","009",66,4040.6947,6843.2034,4040.9401,6841.9249,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",132088
"2657",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129634
"2658",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129643
"2659",202404,"0483","01190","001",52,4102.4637,6830.5336,4103.3981,6830.875,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",129645
"2660",202404,"0496","01130","006",72,4056.2049,6847.6038,4057.0858,6848.207,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",135448
"2661",202404,"0496","01130","006",72,4056.2049,6847.6038,4057.0858,6848.207,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",135460
"2662",202404,"0496","01130","006",72,4056.2049,6847.6038,4057.0858,6848.207,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",135462
"2663",202404,"0526","01250","006",57,4152.0195,6951.4281,4152.8871,6951.7502,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",146260
"2664",202404,"0526","01250","006",57,4152.0195,6951.4281,4152.8871,6951.7502,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",146262
"2665",202404,"0526","01250","006",57,4152.0195,6951.4281,4152.8871,6951.7502,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",146263
"2666",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152061
"2667",202404,"0551","01200","007",52,4150.2639,6755.1973,4149.6161,6756.2021,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154476
"2668",202404,"0557","01200","005",45,4200.6137,6732.3627,4159.7169,6732.6784,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",155521
"2669",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152457
"2670",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152461
"2671",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152462
"2672",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153747
"2673",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153750
"2674",202404,"0497","01230","004",66,4102.1796,6846.4935,4101.4134,6845.732,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",136508
"2675",202404,"0497","01230","004",66,4102.1796,6846.4935,4101.4134,6845.732,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",136516
"2676",202404,"0497","01230","004",66,4102.1796,6846.4935,4101.4134,6845.732,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",136519
"2677",202404,"0511","01250","008",36,4123.2995,6929.2525,4123.3333,6929.4339,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",140868
"2678",202404,"0511","01250","008",36,4123.2995,6929.2525,4123.3333,6929.4339,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",140869
"2679",202404,"0625","01160","013",86,4130.4243,6634.1755,4129.8233,6633.1374,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174347
"2680",202404,"0625","01160","013",86,4130.4243,6634.1755,4129.8233,6633.1374,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174353
"2681",202404,"0625","01160","013",86,4130.4243,6634.1755,4129.8233,6633.1374,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174355
"2682",202404,"0491","01100","008",72,4052.4453,6904.9101,4051.4067,6905.0999,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133849
"2683",202404,"0551","01200","007",52,4150.2639,6755.1973,4149.6161,6756.2021,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154090
"2684",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152052
"2685",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150522
"2686",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150529
"2687",202404,"0617","01210","002",63,4206.8595,6701.2625,4205.9814,6700.5933,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",171870
"2688",202404,"0617","01210","002",63,4206.8595,6701.2625,4205.9814,6700.5933,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",171872
"2689",202404,"0617","01210","002",63,4206.8595,6701.2625,4205.9814,6700.5933,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",171874
"2690",202404,"0553","01220","001",193,4154.5161,6808.7552,4153.9065,6809.8196,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154858
"2691",202404,"0553","01220","001",193,4154.5161,6808.7552,4153.9065,6809.8196,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154860
"2692",202404,"0543","01190","008",45,4117.7406,6726.9477,4118.2053,6725.8272,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",151939
"2693",202404,"0544","01190","007",44,4122.9653,6728.269,4123.1675,6727.0257,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",152062
"2694",202404,"0557","01200","005",45,4200.6137,6732.3627,4159.7169,6732.6784,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",155517
"2695",202404,"0489","01100","003",69,4043.38,6859.0173,4042.381,6859.052,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133025
"2696",202404,"0553","01220","001",193,4154.5161,6808.7552,4153.9065,6809.8196,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154862
"2697",202404,"0559","01210","004",159,4206.8357,6728.7269,4207.2156,6727.5322,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",156670
"2698",202404,"0559","01210","004",159,4206.8357,6728.7269,4207.2156,6727.5322,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",156690
"2699",202404,"0559","01210","004",159,4206.8357,6728.7269,4207.2156,6727.5322,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",156695
"2700",202404,"0491","01100","008",72,4052.4453,6904.9101,4051.4067,6905.0999,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133839
"2701",202404,"0491","01100","008",72,4052.4453,6904.9101,4051.4067,6905.0999,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133841
"2702",202404,"0489","01100","003",69,4043.38,6859.0173,4042.381,6859.052,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133108
"2703",202404,"0489","01100","003",69,4043.38,6859.0173,4042.381,6859.052,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133113
"2704",202404,"0489","01100","003",69,4043.38,6859.0173,4042.381,6859.052,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133119
"2705",202404,"0489","01100","003",69,4043.38,6859.0173,4042.381,6859.052,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133126
"2706",202404,"0551","01200","007",52,4150.2639,6755.1973,4149.6161,6756.2021,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154094
"2707",202404,"0551","01200","007",52,4150.2639,6755.1973,4149.6161,6756.2021,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154095
"2708",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153442
"2709",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153449
"2710",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153451
"2711",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153681
"2712",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153685
"2713",202404,"0557","01200","005",45,4200.6137,6732.3627,4159.7169,6732.6784,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",156009
"2714",202404,"0557","01200","005",45,4200.6137,6732.3627,4159.7169,6732.6784,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",156011
"2715",202404,"0543","01190","008",45,4117.7406,6726.9477,4118.2053,6725.8272,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",151552
"2716",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153749
"2717",202404,"0551","01200","007",52,4150.2639,6755.1973,4149.6161,6756.2021,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",154474
"2718",202404,"0557","01200","005",45,4200.6137,6732.3627,4159.7169,6732.6784,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",155520
"2719",202404,"0491","01100","008",72,4052.4453,6904.9101,4051.4067,6905.0999,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133842
"2720",202404,"0491","01100","008",72,4052.4453,6904.9101,4051.4067,6905.0999,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",133844
"2721",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150505
"2722",202404,"0543","01190","008",45,4117.7406,6726.9477,4118.2053,6725.8272,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",151570
"2723",202404,"0543","01190","008",45,4117.7406,6726.9477,4118.2053,6725.8272,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",151572
"2724",202404,"0623","01190","006",54,4146.5104,6719.5793,4147.3864,6720.1618,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174000
"2725",202404,"0549","01200","001",41,4151.5273,6749.1124,4150.9381,6750.1563,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153686
"2726",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153434
"2727",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153443
"2728",202404,"0547","01200","003",39,4151.836,6745.2056,4150.8143,6745.1597,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",153444
"2729",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150084
"2730",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150102
"2731",202404,"0536","01200","004",51,4130.604,6819.8779,4131.2304,6820.8862,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",150105
"2732",202404,"0623","01190","006",54,4146.5104,6719.5793,4147.3864,6720.1618,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174004
"2733",202404,"0623","01190","006",54,4146.5104,6719.5793,4147.3864,6720.1618,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",174008
"2734",202404,"0404","01110","003",116,4009.8927,7019.1179,4009.7061,7017.8166,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",109198
"2735",202404,"0404","01110","003",116,4009.8927,7019.1179,4009.7061,7017.8166,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",109200
"2736",202404,"0404","01110","003",116,4009.8927,7019.1179,4009.7061,7017.8166,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",109203
"2737",202404,"0404","01110","003",116,4009.8927,7019.1179,4009.7061,7017.8166,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",109204
"2738",202404,"0325","01090","003",41,4051.1867,6944.0794,4050.2769,6943.6013,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82752
"2739",202404,"0351","01020","006",66,3959.8814,7230.3145,4000.3471,7231.412,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",94029
"2740",202404,"0374","01020","003",76,3940.679,7234.3526,3941.5444,7233.7434,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",101192
"2741",202404,"0374","01020","003",76,3940.679,7234.3526,3941.5444,7233.7434,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",101197
"2742",202404,"0396","01070","002",140,4004.0856,7045.2397,4003.7827,7046.5023,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",107411
"2743",202404,"0396","01070","002",140,4004.0856,7045.2397,4003.7827,7046.5023,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",107423
"2744",202404,"0319","01090","005",34,4114.0096,7029.9127,4114.5499,7028.7841,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81348
"2745",202404,"0319","01090","005",34,4114.0096,7029.9127,4114.5499,7028.7841,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81365
"2746",202404,"0333","01060","006",72,4035.0933,7101.0631,4035.2042,7059.7651,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",86439
"2747",202404,"0333","01060","006",72,4035.0933,7101.0631,4035.2042,7059.7651,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",86480
"2748",202404,"0378","01030","002",117,3939.6652,7217.6792,3940.6395,7217.3396,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",101934
"2749",202404,"0378","01030","002",117,3939.6652,7217.6792,3940.6395,7217.3396,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",101942
"2750",202404,"0412","01120","003",189,4001.5733,6908.9238,4002.0461,6910.0565,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",111034
